file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_nba_2026-04-24.xlsx,ok,1824,185,185,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_nhl_2026-04-24.xlsx,ok,518,299,299,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_mlb_2026-04-24.xlsx,ok,2927,468,468,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_soccer_2026-04-24.xlsx,ok,2512,1400,1400,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_nba1h_2026-04-24.xlsx,ok,136,71,71,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_nba1q_2026-04-24.xlsx,ok,251,79,79,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-24\graded_tennis_2026-04-24.xlsx,ok,0,0,0,0
