file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_nba_2026-05-12.xlsx,ok,573,36,36,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_nhl_2026-05-12.xlsx,ok,455,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_mlb_2026-05-12.xlsx,ok,3554,239,239,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_soccer_2026-05-12.xlsx,ok,1774,1008,1008,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_nba1h_2026-05-12.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_tennis_2026-05-12.xlsx,ok,276,27,27,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-12\graded_wnba_2026-05-12.xlsx,ok,0,0,0,0
