espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,DEF_TIER,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10
405624,Victor Braga,Goalkeeper,NAJMA,,SOCCER,25.5,Passes Attempted,passes,Standard,12088978,12088978,277611,151610,2026-05-14T11:55:00.000-04:00,,,25.5,0,https://static.prizepicks.com/images/manual/Victor%20Braga.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mourad Batna,Attacker,FATEH,,SOCCER,3.0,Shots,shots,Standard,12088840,12088840,170481,151610,2026-05-14T11:55:00.000-04:00,,,3.0,0,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,2.0,Shots,shots,Standard,12088841,12088841,235431,151610,2026-05-14T11:55:00.000-04:00,,,2.0,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
417354,Lázaro,Attacker,NAJMA,,SOCCER,1.5,Shots,shots,Standard,12088843,12088843,277613,151610,2026-05-14T11:55:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Bilal Boutobba,Attacker,NAJMA,,SOCCER,1.5,Shots,shots,Standard,12088844,12088844,277612,151610,2026-05-14T11:55:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,51.5,Passes Attempted,passes,Standard,12010702,12010702,235433,151610,2026-05-14T11:55:00.000-04:00,,,51.5,0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Jorge Fernandes,Defender,FATEH,,SOCCER,45.5,Passes Attempted,passes,Standard,12088974,12088974,235436,151610,2026-05-14T11:55:00.000-04:00,,,45.5,0,https://static.prizepicks.com/images/manual/Jorge Fernandes.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Samir,Defender,NAJMA,,SOCCER,32.5,Passes Attempted,passes,Standard,12024901,12024901,289069,151610,2026-05-14T11:55:00.000-04:00,,,32.5,0,https://static.prizepicks.com/images/manual/Samir.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,30.5,Passes Attempted,passes,Standard,12010696,12010696,235431,151610,2026-05-14T11:55:00.000-04:00,,,30.5,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
417354,Lázaro,Attacker,NAJMA,,SOCCER,25.5,Passes Attempted,passes,Standard,12010693,12010693,277613,151610,2026-05-14T11:55:00.000-04:00,,,25.5,0,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mourad Batna,Attacker,FATEH,,SOCCER,21.5,Passes Attempted,passes,Standard,12010699,12010699,170481,151610,2026-05-14T11:55:00.000-04:00,,,21.5,0,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Fernando Pacheco,Goalkeeper,FATEH,,SOCCER,19.5,Passes Attempted,passes,Standard,12088973,12088973,271075,151610,2026-05-14T11:55:00.000-04:00,,,19.5,0,https://static.prizepicks.com/images/manual/Fernando Pacheco .png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
215386,Felippe Cardoso,Attacker,NAJMA,,SOCCER,17.5,Passes Attempted,passes,Standard,12023470,12023470,300832,151610,2026-05-14T11:55:00.000-04:00,,,17.5,0,https://static.prizepicks.com/images/manual/Felippe_Cardoso.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Jorge Fernandes,Defender,FATEH,,SOCCER,5.5,Clearances,clearances,Standard,12088954,12088954,235436,151610,2026-05-14T11:55:00.000-04:00,,,5.5,0,https://static.prizepicks.com/images/manual/Jorge Fernandes.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Samir,Defender,NAJMA,,SOCCER,5.5,Clearances,clearances,Standard,12088955,12088955,289069,151610,2026-05-14T11:55:00.000-04:00,,,5.5,0,https://static.prizepicks.com/images/manual/Samir.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,4.5,Crosses,crosses,Standard,12088956,12088956,235431,151610,2026-05-14T11:55:00.000-04:00,,,4.5,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,
405624,Victor Braga,Goalkeeper,NAJMA,,SOCCER,3.5,Goalie Saves,saves,Standard,12088837,12088837,277611,151610,2026-05-14T11:55:00.000-04:00,,,3.5,0,https://static.prizepicks.com/images/manual/Victor%20Braga.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,2.5,Shots On Target,shots_on_target,Demon,12024895,12024895,235431,151610,2026-05-14T11:55:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mourad Batna,Attacker,FATEH,,SOCCER,2.5,Shots On Target,shots_on_target,Demon,12024897,12024897,170481,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Fernando Pacheco,Goalkeeper,FATEH,,SOCCER,2.5,Goalie Saves,saves,Standard,12088836,12088836,271075,151610,2026-05-14T11:55:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/manual/Fernando Pacheco .png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,2.5,Tackles,tackles,Standard,12088963,12088963,235433,151610,2026-05-14T11:55:00.000-04:00,,,2.5,0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Saeed Baattia,Defender,FATEH,,SOCCER,2.5,Tackles,tackles,Standard,12088964,12088964,175431,151610,2026-05-14T11:55:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/manual/Saeed Baattia.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,2.0,Attempted Dribbles,attempted_dribbles,Standard,12088959,12088959,235431,151610,2026-05-14T11:55:00.000-04:00,,,2.0,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,1.5,Goals,goals,Demon,12010695,12010695,235431,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mourad Batna,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,12010698,12010698,170481,151610,2026-05-14T11:55:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Saad Al Sharfa,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,12023467,12023467,256794,151610,2026-05-14T11:55:00.000-04:00,,,,2,,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Bilal Boutobba,Attacker,NAJMA,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12024887,12024887,277612,151610,2026-05-14T11:55:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
417354,Lázaro,Attacker,NAJMA,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12024891,12024891,277613,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12024894,12024894,235431,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Sofiane Bendebka,Attacker,FATEH,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12024902,12024902,170480,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Ali Al Masoud,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,12026177,12026177,258149,151610,2026-05-14T11:55:00.000-04:00,,,,2,,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Sofiane Bendebka,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,12079596,12079596,170480,151610,2026-05-14T11:55:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,1.5,Attempted Dribbles,attempted_dribbles,Standard,12088960,12088960,235433,151610,2026-05-14T11:55:00.000-04:00,,,1.5,0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,12088961,12088961,235431,151610,2026-05-14T11:55:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Bilal Boutobba,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,12010688,12010688,277612,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,David Tijanic,Midfielder,NAJMA,,SOCCER,0.5,Goals,goals,Demon,12010690,12010690,256828,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/David Tijanič.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
417354,Lázaro,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,12010692,12010692,277613,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mourad Batna,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,12010697,12010697,170481,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Sofiane Bendebka,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,12010700,12010700,170480,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,12010701,12010701,235433,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mehdi Al Aboud,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,12023462,12023462,261860,151610,2026-05-14T11:55:00.000-04:00,,,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mohammed Al Aqel,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,12023463,12023463,311942,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mohammed_Al_Aqel.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Saad Al Sharfa,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,12023466,12023466,256794,151610,2026-05-14T11:55:00.000-04:00,,,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
215386,Felippe Cardoso,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,12023469,12023469,300832,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Felippe_Cardoso.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,0.0,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
,David Tijanic,Midfielder,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12024888,12024888,256828,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/David Tijanič.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Fahad Al Abdulrazzaq,Defender,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12024889,12024889,257798,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fahad_Abdulrazzaq.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
417354,Lázaro,Attacker,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,12024893,12024893,277613,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Matías Vargas,Midfielder,FATEH,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,12024896,12024896,235431,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Mourad Batna,Attacker,FATEH,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,12024899,12024899,170481,151610,2026-05-14T11:55:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
