player,team,prop_type,actual
Camila Osorio,,games_won,14.0
Camila Osorio,,match_total_games,24.0
Camila Osorio,,aces,0.0
Camila Osorio,,double faults,0.0
Camila Osorio,,sets won,2.0
Dominika Salkova,,games_won,10.0
Dominika Salkova,,match_total_games,24.0
Dominika Salkova,,aces,0.0
Dominika Salkova,,double faults,0.0
Dominika Salkova,,sets won,1.0
Viktorija Golubic,,games_won,12.0
Viktorija Golubic,,match_total_games,30.0
Viktorija Golubic,,aces,0.0
Viktorija Golubic,,double faults,0.0
Viktorija Golubic,,sets won,1.0
Barbora Krejcikova,,games_won,18.0
Barbora Krejcikova,,match_total_games,30.0
Barbora Krejcikova,,aces,0.0
Barbora Krejcikova,,double faults,0.0
Barbora Krejcikova,,sets won,2.0
Dayana Yastremska,,games_won,13.0
Dayana Yastremska,,match_total_games,21.0
Dayana Yastremska,,aces,0.0
Dayana Yastremska,,double faults,0.0
Dayana Yastremska,,sets won,2.0
Solana Sierra,,games_won,8.0
Solana Sierra,,match_total_games,21.0
Solana Sierra,,aces,0.0
Solana Sierra,,double faults,0.0
Solana Sierra,,sets won,0.0
Jessica Bouzas Maneiro,,games_won,15.0
Jessica Bouzas Maneiro,,match_total_games,26.0
Jessica Bouzas Maneiro,,aces,0.0
Jessica Bouzas Maneiro,,double faults,0.0
Jessica Bouzas Maneiro,,sets won,2.0
Susan Bandecchi,,games_won,11.0
Susan Bandecchi,,match_total_games,26.0
Susan Bandecchi,,aces,0.0
Susan Bandecchi,,double faults,0.0
Susan Bandecchi,,sets won,1.0
