player,team,prop_type,actual,PTS,REB,AST,BLK,STL,TO,FGM,FGA,3PM,3PA,3PT,FTM,FTA,2PM,2PA,OREB,DREB,PF,MIN
Jessica Shepard,DAL,Free Throws Made,1.0,7.0,6.0,4.0,0.0,1.0,0.0,3.0,8.0,0.0,1.0,0.0,1.0,2.0,3.0,7.0,2.0,4.0,3.0,31.0
Alanna Smith,DAL,Free Throws Attempted,1.0,6.0,4.0,5.0,1.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,3.0,27.0
Odyssey Sims,DAL,3-PT Made,1.0,11.0,1.0,3.0,0.0,2.0,1.0,4.0,8.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,25.0
Odyssey Sims,DAL,Defensive Rebounds,1.0,11.0,1.0,3.0,0.0,2.0,1.0,4.0,8.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,25.0
Jessica Shepard,DAL,Blks+Stls,1.0,7.0,6.0,4.0,0.0,1.0,0.0,3.0,8.0,0.0,1.0,0.0,1.0,2.0,3.0,7.0,2.0,4.0,3.0,31.0
Marine Johannes,NY,3-PT Made,1.0,3.0,3.0,11.0,0.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0
Marine Johannes,NY,Personal Fouls,1.0,3.0,3.0,11.0,0.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0
Anastasiia Olairi Kosu,MIN,Two Pointers Made,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0
Betnijah Laney-Hamilton,NY,Personal Fouls,1.0,8.0,2.0,2.0,0.0,1.0,0.0,3.0,6.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,17.0
Arike Ogunbowale,DAL,Free Throws Made,1.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,30.0
Arike Ogunbowale,DAL,Free Throws Attempted,1.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,30.0
Arike Ogunbowale,DAL,Defensive Rebounds,1.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,30.0
