ticket_id,n_legs,composition,est_ticket_hit_prob,avg_leg_hit_prob,avg_leg_edge,avg_rank_score
T00003253,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003254,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003255,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003256,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003257,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003258,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003259,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003260,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003261,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003262,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003263,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003264,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003265,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003266,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003267,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003268,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003269,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003270,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003271,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003272,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003273,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003274,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003275,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003276,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003277,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003278,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003279,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003280,4,1S+3G+0D,0.96059601,0.99,1.6875,5.3825
T00003281,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003282,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003283,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003284,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003285,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003286,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003287,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003288,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003289,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003290,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003291,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003292,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003293,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003294,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003295,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003296,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003297,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003298,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003299,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00003300,4,2S+2G+0D,0.96059601,0.99,1.6875,5.3825
T00006063,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006064,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006065,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006066,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006067,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006068,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006069,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006070,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006071,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006072,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006073,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006074,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006075,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006076,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006077,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006078,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006079,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006080,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006081,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006082,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006083,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006084,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006085,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006086,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006087,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006088,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006089,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006090,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006091,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006092,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006093,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006094,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006095,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006096,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006097,4,1S+3G+0D,0.96059601,0.99,2.3125,5.3825
T00006098,4,1S+3G+0D,0.96059601,0.99,4.8325,5.3825
T00006099,4,1S+3G+0D,0.96059601,0.99,3.7824999999999998,5.3825
T00006100,4,1S+3G+0D,0.96059601,0.99,3.4924999999999997,5.3825
T00006101,4,1S+3G+0D,0.96059601,0.99,3.005,5.3825
T00006102,4,1S+3G+0D,0.96059601,0.99,4.07,5.3825
T00006103,4,1S+3G+0D,0.96059601,0.99,4.3975,5.3825
T00006104,4,1S+3G+0D,0.96059601,0.99,4.6475,5.3825
T00006105,4,1S+3G+0D,0.96059601,0.99,2.625,5.3825
T00006106,4,2S+2G+0D,0.96059601,0.99,2.9749999999999996,5.3825
T00006107,4,1S+3G+0D,0.96059601,0.99,3.2575,5.3825
T00006108,4,2S+2G+0D,0.96059601,0.99,2.5875,5.3825
T00006109,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006110,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006111,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006112,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006113,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006114,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006115,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006116,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006117,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006118,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006119,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006120,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006121,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006122,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006123,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006124,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006125,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006126,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006127,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006128,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006129,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006130,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006131,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006132,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006133,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006134,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006135,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006136,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006137,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006138,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006139,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006140,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006141,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006142,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006143,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006144,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006145,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006146,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006147,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006148,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006149,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006150,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006151,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006152,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006153,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006154,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006155,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006156,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006157,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006158,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006159,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006160,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006161,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006162,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006163,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006164,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006165,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006166,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006167,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006168,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006169,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006170,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006171,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006172,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006173,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006174,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006175,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006176,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006177,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006178,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006179,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006180,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006181,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006182,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006183,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006184,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006185,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006186,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006187,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006188,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006189,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006190,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006191,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006192,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006193,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006194,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006195,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006196,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006197,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006198,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006199,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006200,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006201,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006202,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006203,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006204,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006205,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006206,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006207,4,1S+3G+0D,0.96059601,0.99,2.4375,5.3825
T00006208,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006209,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006210,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006211,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006212,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006213,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006214,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006215,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006216,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006217,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006218,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006219,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006220,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006221,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006222,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006223,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006224,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006225,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006226,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00006227,4,2S+2G+0D,0.96059601,0.99,2.4375,5.3825
T00008989,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008990,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008991,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008992,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008993,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008994,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008995,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008996,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008997,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008998,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00008999,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009000,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009001,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009002,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009003,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009004,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009005,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009006,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009007,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009008,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009009,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009010,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009011,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009012,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009013,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009014,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009015,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009016,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009017,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009018,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009019,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009020,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009021,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009022,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009023,4,1S+3G+0D,0.96059601,0.99,2.0625,5.3825
T00009024,4,1S+3G+0D,0.96059601,0.99,4.5825,5.3825
T00009025,4,1S+3G+0D,0.96059601,0.99,3.5324999999999998,5.3825
T00009026,4,1S+3G+0D,0.96059601,0.99,3.2424999999999997,5.3825
T00009027,4,1S+3G+0D,0.96059601,0.99,2.755,5.3825
T00009028,4,1S+3G+0D,0.96059601,0.99,3.82,5.3825
T00009029,4,1S+3G+0D,0.96059601,0.99,4.1475,5.3825
T00009030,4,1S+3G+0D,0.96059601,0.99,4.3975,5.3825
T00009031,4,1S+3G+0D,0.96059601,0.99,2.375,5.3825
T00009032,4,2S+2G+0D,0.96059601,0.99,2.7249999999999996,5.3825
T00009033,4,1S+3G+0D,0.96059601,0.99,3.0075,5.3825
T00009034,4,2S+2G+0D,0.96059601,0.99,2.3375,5.3825
T00009035,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009036,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009037,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009038,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009039,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009040,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009041,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009042,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009043,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009044,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009045,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009046,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009047,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009048,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009049,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009050,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009051,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009052,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009053,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009054,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009055,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009056,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009057,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009058,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009059,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009060,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009061,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009062,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009063,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009064,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009065,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009066,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009067,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009068,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009069,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009070,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009071,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009072,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009073,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009074,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009075,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009076,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009077,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009078,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009079,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009080,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009081,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009082,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009083,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009084,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009085,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009086,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009087,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009088,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009089,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009090,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009091,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009092,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009093,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009094,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009095,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009096,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009097,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009098,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009099,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009100,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009101,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009102,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009103,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009104,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009105,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009106,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009107,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009108,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009109,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009110,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009111,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009112,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009113,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009114,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009115,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009116,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009117,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009118,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009119,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009120,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009121,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009122,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009123,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009124,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009125,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009126,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009127,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009128,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009129,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009130,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009131,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009132,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009133,4,1S+3G+0D,0.96059601,0.99,2.1875,5.3825
T00009134,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009135,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009136,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009137,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009138,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009139,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009140,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009141,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009142,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009143,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009144,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009145,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009146,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009147,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009148,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009149,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009150,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009151,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009152,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00009153,4,2S+2G+0D,0.96059601,0.99,2.1875,5.3825
T00011912,4,1S+3G+0D,0.96059601,0.99,4.0675,5.3825
T00011913,4,2S+2G+0D,0.96059601,0.99,2.75,5.3825
T00014836,4,1S+3G+0D,0.96059601,0.99,4.3175,5.3825
T00014837,4,2S+2G+0D,0.96059601,0.99,3.0,5.3825
T00017759,4,1S+3G+0D,0.96059601,0.99,3.1925,5.3825
T00017760,4,2S+2G+0D,0.96059601,0.99,1.875,5.3825
T00011914,4,1S+3G+0D,0.96059601,0.99,2.225,5.3774999999999995
T00011915,4,1S+3G+0D,0.96059601,0.99,2.225,5.3774999999999995
