nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source
1627936,11547675,11547675,216805,153016,2026-04-22T21:30:00.000-04:00,OKC,,Alex Caruso,G,OKC,PHX,2.5,3-PT Attempted,3ptattempted,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6.0,2.0,5.0,3.0,6.0,8.0,10.0,10.0,18.0,3.0,6.924731182795698,6.0,Elite,2991350.0,nba_db,1.0,2.0,3.0,3.0,2.0,4.0,1.0,8.0,1.0,2.0,2.2,2.7,2.7,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,15.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,15.2,2.2,LOW,LOW_VOL,SUPPORT,2.2,3.0,1.6,1.0,0.2,2.0,5.0,1.0,2026-04-19,5.0,3.0,1.0,1.33,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,HOME,0.02,cache
1642345,11577154,11577154,221315,153016,2026-04-22T21:30:00.000-04:00,,PHX,Oso Ighodaro,F,PHX,OKC,2.5,FG Made,fgm,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22,,,,,OK,0,107.5,88.2,38.3,39.1,14.3,22.2,16.8,49.1,24.0,47.99999999999999,2.0,28.0,25.0,11.0,3.0,5.0,1.0,1.0,9.0,2.0,6.419354838709676,3.0,Elite,4601023.0,nba_db,0.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,1.8,2.3,2.3,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,22.0,OK,5.0,2.0,3.0,0.0,0.4,0.6,22.0,1.8,MEDIUM,LOW_VOL,SUPPORT,4.5,6.33,2.83,0.33,0.67,0.0,9.0,3.0,2026-04-19,6.0,6.5,3.5,3.33,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache
1628392,11536189,11536189,220343,153016,2026-04-22T21:30:00.000-04:00,OKC,,Isaiah Hartenstein,C-F,OKC,PHX,1.5,Free Throws Attempted,freethrowsattempted,Goblin,,1,https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png,2026-04-22,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6.0,2.0,5.0,3.0,6.0,8.0,10.0,10.0,18.0,3.0,6.924731182795698,6.0,Elite,4222252.0,nba_db,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,1.2,1.3,1.3,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,17.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,17.8,1.2,LOW,LOW_VOL,SUPPORT,8.0,6.0,4.0,0.0,1.0,8.0,8.0,2.0,2026-04-19,2.0,8.0,8.0,8.0,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,HOME,0.02,cache
1642345,11577155,11577155,221315,153016,2026-04-22T21:30:00.000-04:00,,PHX,Oso Ighodaro,F,PHX,OKC,1.5,Free Throws Attempted,freethrowsattempted,Standard,1.5,0,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22,,,,,OK,0,107.5,88.2,38.3,39.1,14.3,22.2,16.8,49.1,24.0,47.99999999999999,2.0,28.0,25.0,11.0,3.0,5.0,1.0,1.0,9.0,2.0,6.419354838709676,3.0,Elite,4601023.0,nba_db,0.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,1.6,1.2,1.2,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,22.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,22.0,1.6,MEDIUM,LOW_VOL,SECONDARY,4.5,6.33,2.83,0.33,0.67,0.0,9.0,3.0,2026-04-19,6.0,6.5,3.5,3.33,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache
1641717,11532390,11532390,175716,153016,2026-04-22T21:30:00.000-04:00,OKC,,Cason Wallace,G,OKC,PHX,0.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp,2026-04-22,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6.0,2.0,5.0,3.0,6.0,8.0,10.0,10.0,18.0,3.0,6.924731182795698,6.0,Elite,4683692.0,nba_db,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.8,1.6,1.6,5.0,0.0,0.0,1.0,1.0,0.0,0.9,0.1,OK,21.6,OK,5.0,5.0,0.0,0.0,1.0,0.0,21.6,1.8,MEDIUM,MID_VOL,SECONDARY,7.2,3.2,2.0,1.4,0.0,6.0,4.0,2.0,2026-04-19,5.0,9.67,3.5,4.33,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,HOME,0.02,cache
1630224,11535473,11535473,272587,153016,2026-04-22T21:30:00.000-04:00,,PHX,Jalen Green,G,PHX,OKC,0.5,Blocked Shots,blk,Standard,0.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp,2026-04-22,,,,,OK,0,107.5,88.2,38.3,39.1,14.3,22.2,16.8,49.1,24.0,47.99999999999999,2.0,28.0,25.0,11.0,3.0,5.0,1.0,1.0,9.0,2.0,6.419354838709676,3.0,Elite,4437244.0,nba_db,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,4.0,1.0,0.0,0.8,0.8,0.2,0.5,0.5,OK,29.4,OK,5.0,4.0,1.0,0.0,0.8,0.2,29.4,1.8,MEDIUM,HIGH_VOL,PRIMARY,17.0,5.0,1.0,1.0,1.0,17.0,5.0,1.0,2026-04-19,1.0,,17.0,17.0,215.5,17.5,99.0,True,False,NORMAL,live,-0.05,2,False,AWAY,0.02,cache
1641717,11536184,11536184,175716,153016,2026-04-22T21:30:00.000-04:00,OKC,,Cason Wallace,G,OKC,PHX,0.5,Turnovers,tov,Standard,0.5,0,https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp,2026-04-22,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6.0,2.0,5.0,3.0,6.0,8.0,10.0,10.0,18.0,3.0,6.924731182795698,6.0,Elite,4683692.0,nba_db,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.5,0.5,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,21.6,OK,5.0,1.0,4.0,0.0,0.2,0.8,21.6,0.4,MEDIUM,MID_VOL,SECONDARY,7.2,3.2,2.0,1.4,0.0,6.0,4.0,2.0,2026-04-19,5.0,9.67,3.5,4.33,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,HOME,0.02,cache
1627936,11547684,11547684,216805,153016,2026-04-22T21:30:00.000-04:00,OKC,,Alex Caruso,G,OKC,PHX,0.5,Free Throws Made,freethrowsmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6.0,2.0,5.0,3.0,6.0,8.0,10.0,10.0,18.0,3.0,6.924731182795698,6.0,Elite,2991350.0,nba_db,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.3,0.7,OK,15.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,15.2,0.0,LOW,LOW_VOL,SUPPORT,2.2,3.0,1.6,1.0,0.2,2.0,5.0,1.0,2026-04-19,5.0,3.0,1.0,1.33,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,HOME,0.02,cache
1627936,11595331,11595331,216805,153016,2026-04-22T21:30:00.000-04:00,OKC,,Alex Caruso,G,OKC,PHX,0.5,Turnovers,tov,Standard,0.5,0,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6.0,2.0,5.0,3.0,6.0,8.0,10.0,10.0,18.0,3.0,6.924731182795698,6.0,Elite,2991350.0,nba_db,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8,0.6,0.6,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,15.2,OK,5.0,3.0,2.0,0.0,0.6,0.4,15.2,0.8,LOW,LOW_VOL,SUPPORT,2.2,3.0,1.6,1.0,0.2,2.0,5.0,1.0,2026-04-19,5.0,3.0,1.0,1.33,215.5,-17.5,116.5,True,False,NORMAL,live,-0.05,2,False,HOME,0.02,cache
1630595,11578802,11578802,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,58.5,Fantasy Score,fantasy,Demon,52.0,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,33.6,29.9,37.0,10.9,59.6,68.1,46.5,61.6,53.7,31.88,44.89,44.89,0.0,5.0,0.0,0.0,0.0,1.0,0.3,0.7,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,31.88,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533611,11533611,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,54.5,Pts+Rebs+Asts,pra,Demon,44.5,2,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,29.0,23.0,28.0,8.0,45.0,40.0,26.0,39.0,37.0,27.2,32.3,32.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,27.2,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11578787,11578787,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,52.0,Fantasy Score,fantasy,Standard,52.0,0,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,33.6,29.9,37.0,10.9,59.6,68.1,46.5,61.6,53.7,31.88,44.89,44.89,0.0,5.0,0.0,0.0,0.0,1.0,0.4,0.6,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,31.88,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533604,11533604,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,49.5,Pts+Asts,pa,Demon,38.5,3,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,43.0,21.0,21.0,23.0,6.0,42.0,32.0,21.0,36.0,36.0,22.8,28.1,28.1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,22.8,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533610,11533610,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,49.5,Pts+Rebs+Asts,pra,Demon,44.5,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,29.0,23.0,28.0,8.0,45.0,40.0,26.0,39.0,37.0,27.2,32.3,32.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,27.2,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595|1631094,11534104,11534104,314411,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham + Paolo Banchero,G,DET/ORL,,49.5,Points (Combo),points(combo),Standard,49.5,0,https://static.prizepicks.com/images/players/CMBO_group_8KQCNHruNuCILOUnh9vhE9FV.webp,2026-04-22,Cade Cunningham,Paolo Banchero,DET,ORL,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,nba_db,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11578792,11578792,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,45.5,Fantasy Score,fantasy,Goblin,52.0,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,33.6,29.9,37.0,10.9,59.6,68.1,46.5,61.6,53.7,31.88,44.89,44.89,1.0,4.0,0.0,0.2,0.2,0.8,0.6,0.4,OK,24.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,24.2,31.88,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1631094,11578814,11578814,188001,152987,2026-04-22T19:00:00.000-04:00,,ORL,Paolo Banchero,F,ORL,DET,45.5,Fantasy Score,fantasy,Demon,38.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432573.0,nba_db,39.8,47.0,27.0,45.5,37.3,39.6,48.5,55.2,22.9,25.1,39.32,38.79,38.79,1.0,3.0,1.0,0.2,0.25,0.75,0.333,0.667,OK,34.2,OK,5.0,1.0,3.0,1.0,0.2,0.6,34.2,39.32,HIGH,HIGH_VOL,PRIMARY,26.0,8.33,3.0,1.67,0.0,23.0,9.0,4.0,2026-04-19,3.0,27.5,23.0,26.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1630595,11533602,11533602,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,44.5,Pts+Asts,pa,Demon,38.5,2,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,43.0,21.0,21.0,23.0,6.0,42.0,32.0,21.0,36.0,36.0,22.8,28.1,28.1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,22.8,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533608,11533608,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,44.5,Pts+Rebs,pr,Demon,34.5,2,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,44.0,15.0,16.0,18.0,8.0,36.0,25.0,13.0,24.0,27.0,20.2,22.6,22.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,20.2,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1631094,11533790,11533790,188001,152987,2026-04-22T19:00:00.000-04:00,,ORL,Paolo Banchero,F,ORL,DET,44.5,Pts+Rebs+Asts,pra,Demon,33.5,2,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432573.0,nba_db,36.0,36.0,27.0,44.0,30.0,34.0,39.0,45.0,22.0,22.0,34.6,33.5,33.5,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,34.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,34.2,34.6,HIGH,HIGH_VOL,PRIMARY,26.0,8.33,3.0,1.67,0.0,23.0,9.0,4.0,2026-04-19,3.0,27.5,23.0,26.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1630595,11534110,11534110,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,44.5,Pts+Rebs+Asts,pra,Standard,44.5,0,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,29.0,23.0,28.0,8.0,45.0,40.0,26.0,39.0,37.0,27.2,32.3,32.3,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,24.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,24.2,27.2,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1631105,11578815,11578815,87848,152987,2026-04-22T19:00:00.000-04:00,DET,,Jalen Duren,C,DET,ORL,44.5,Fantasy Score,fantasy,Demon,38.0,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4433621.0,nba_db,17.9,34.8,38.3,33.8,27.9,48.8,46.3,45.1,73.5,61.8,30.54,42.82,42.82,0.0,5.0,0.0,0.0,0.0,1.0,0.5,0.5,OK,29.0,OK,5.0,0.0,5.0,0.0,0.0,1.0,29.0,30.54,MEDIUM,HIGH_VOL,PRIMARY,14.5,9.5,2.0,1.0,1.5,8.0,7.0,1.0,2026-04-19,4.0,12.0,17.0,14.0,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533603,11533603,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,39.5,Pts+Asts,pa,Demon,38.5,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,43.0,21.0,21.0,23.0,6.0,42.0,32.0,21.0,36.0,36.0,22.8,28.1,28.1,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,24.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,24.2,22.8,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533606,11533606,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,39.5,Pts+Rebs,pr,Demon,34.5,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,44.0,15.0,16.0,18.0,8.0,36.0,25.0,13.0,24.0,27.0,20.2,22.6,22.6,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,24.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,24.2,20.2,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630595,11533612,11533612,59107,152987,2026-04-22T19:00:00.000-04:00,DET,,Cade Cunningham,G,DET,ORL,39.5,Pts+Rebs+Asts,pra,Goblin,44.5,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432166.0,nba_db,48.0,29.0,23.0,28.0,8.0,45.0,40.0,26.0,39.0,37.0,27.2,32.3,32.3,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,24.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,24.2,27.2,MEDIUM,MID_VOL,PRIMARY,35.67,8.0,8.67,0.67,0.0,39.0,5.0,4.0,2026-04-19,3.0,39.0,29.0,35.67,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
