nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,h2h_source,intel_season_games,intel_season_avg,intel_season_std,intel_l5_avg,intel_l10_avg,intel_l5_vs_season,intel_l10_vs_season,intel_cv_pct,intel_season_hit_rate,intel_cushion,intel_opp_avg_allowed,intel_opp_vs_league_pct
203932,11110540,11110540,37691,141317,2026-04-04T15:00:00.000-04:00,DEN,,Aaron Gordon,F,DEN,SAS,24.5,Pts+Rebs,pr,Demon,19.5,1,https://static.prizepicks.com/images/players/NBA/Aaron_Gordon_NBA_player_QSzag3QlHwJu93obuTGlac0G.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3064290.0,nba_db,8.0,24.0,22.0,15.0,21.0,17.0,32.0,4.0,33.0,6.0,18.0,18.2,18.2,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,28.4,OK,5.0,0.0,5.0,0.0,0.0,1.0,28.4,18.0,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,8.0,2026-04-01,10,18.2,0.2,recent,21.0,19.619,8.553,18.0,18.2,-1.619,-1.419,43.6,23.8,-4.881,14.149,-3.7
1629661,11110544,11110544,269528,141317,2026-04-04T15:00:00.000-04:00,DEN,,Cameron Johnson,F,DEN,SAS,24.5,Pts+Asts,pa,Demon,14.5,3,https://static.prizepicks.com/images/players/NBA/Cameron_Johnson_NBA_player_zU7CyKjhTkwnAG8Hkfwls0w7.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3138196.0,nba_db,25.0,9.0,12.0,15.0,16.0,22.0,8.0,23.0,19.0,21.0,15.4,17.0,17.0,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,28.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.4,15.4,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,25.0,2026-04-01,10,17.0,0.1,recent,38.0,15.526,6.079,15.4,17.0,-0.126,1.474,39.2,5.3,-8.974,12.591,-4.0
1629661,11110547,11110547,269528,141317,2026-04-04T15:00:00.000-04:00,DEN,,Cameron Johnson,F,DEN,SAS,24.5,Pts+Rebs,pr,Demon,16.0,2,https://static.prizepicks.com/images/players/NBA/Cameron_Johnson_NBA_player_zU7CyKjhTkwnAG8Hkfwls0w7.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3138196.0,nba_db,28.0,7.0,16.0,13.0,17.0,21.0,11.0,26.0,20.0,22.0,16.2,18.1,18.1,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,28.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.4,16.2,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,28.0,2026-04-01,10,18.1,0.2,recent,38.0,17.105,6.571,16.2,18.1,-0.905,0.995,38.4,13.2,-7.395,14.149,-3.7
1631128,11110556,11110556,79885,141317,2026-04-04T15:00:00.000-04:00,DEN,,Christian Braun,G,DEN,SAS,24.5,Pts+Rebs,pr,Demon,15.5,2,https://static.prizepicks.com/images/players/NBA/Christian_Braun_NBA_player_3owiug7kdOVCm4MIKVE8lxi.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,4431767.0,nba_db,24.0,15.0,9.0,14.0,16.0,21.0,15.0,33.0,27.0,13.0,15.6,18.7,18.7,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,28.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,28.6,15.6,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,24.0,2026-04-01,10,18.7,0.2,recent,30.0,16.833,7.297,15.6,18.7,-1.233,1.867,43.3,13.3,-7.667,14.149,-3.7
1631128,11110558,11110558,79885,141317,2026-04-04T15:00:00.000-04:00,DEN,,Christian Braun,G,DEN,SAS,24.5,Pts+Rebs+Asts,pra,Demon,18.0,2,https://static.prizepicks.com/images/players/NBA/Christian_Braun_NBA_player_3owiug7kdOVCm4MIKVE8lxi.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,4431767.0,nba_db,28.0,15.0,9.0,18.0,17.0,23.0,17.0,38.0,30.0,16.0,17.4,21.1,21.1,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,28.6,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.6,17.4,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,28.0,2026-04-01,10,21.1,0.3,recent,30.0,19.533,8.093,17.4,21.1,-2.133,1.567,41.4,30.0,-4.967,16.548,-3.6
1627750,11110563,11110563,1290,141317,2026-04-04T15:00:00.000-04:00,DEN,,Jamal Murray,G,DEN,SAS,24.5,Pts+Asts,pa,Goblin,31.5,3,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,42.0,27.0,45.0,57.0,27.0,29.0,37.0,31.0,16.0,11.0,39.6,32.2,32.2,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,37.8,OK,5.0,5.0,0.0,0.0,1.0,0.0,37.8,39.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,42.0,2026-04-01,10,32.2,0.8,recent,61.0,32.77,11.487,39.6,32.2,6.83,-0.57,35.1,80.3,8.27,12.591,-4.0
1627750,11110568,11110568,1290,141317,2026-04-04T15:00:00.000-04:00,DEN,,Jamal Murray,G,DEN,SAS,24.5,Pts+Rebs,pr,Goblin,29.0,2,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,42.0,26.0,37.0,59.0,22.0,24.0,36.0,27.0,18.0,11.0,37.2,30.2,30.2,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,37.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,37.8,37.2,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,42.0,2026-04-01,10,30.2,0.6,recent,61.0,29.738,11.232,37.2,30.2,7.462,0.462,37.8,75.4,5.238,14.149,-3.7
1628368,11111166,11111166,226913,141317,2026-04-04T15:00:00.000-04:00,,SAS,De'Aaron Fox,G,SAS,DEN,24.5,Pts+Asts,pa,Demon,21.5,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4066259.0,nba_db,27.0,15.0,13.0,18.0,20.0,21.0,26.0,21.0,24.0,21.0,18.6,20.6,20.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,25.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,25.4,18.6,MEDIUM,MID_VOL,PRIMARY,21.0,2.0,10.5,1.0,0.5,27.0,3.0,9.0,2026-03-12,2.0,27.0,15.0,21.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,36.0,2026-03-12,2,31.5,1.0,opp,65.0,23.369,8.483,18.6,20.6,-4.769,-2.769,36.3,41.5,-1.131,13.938,6.2
1628368,11111169,11111169,226913,141317,2026-04-04T15:00:00.000-04:00,,SAS,De'Aaron Fox,G,SAS,DEN,24.5,Pts+Rebs,pr,Demon,18.5,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4066259.0,nba_db,30.0,15.0,9.0,14.0,17.0,17.0,30.0,20.0,21.0,23.0,17.0,19.6,19.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,25.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,25.4,17.0,MEDIUM,MID_VOL,SECONDARY,21.0,2.0,10.5,1.0,0.5,27.0,3.0,9.0,2026-03-12,2.0,27.0,15.0,21.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,30.0,2026-03-12,2,23.0,0.5,opp,65.0,21.031,8.649,17.0,19.6,-4.031,-1.431,41.1,32.3,-3.469,15.394,4.8
1630170,11111177,11111177,56347,141317,2026-04-04T15:00:00.000-04:00,,SAS,Devin Vassell,G-F,SAS,DEN,24.5,Pts+Rebs,pr,Demon,16.5,2,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4395630.0,nba_db,24.0,10.0,13.0,20.0,26.0,8.0,14.0,23.0,14.0,19.0,18.6,17.1,17.1,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,27.6,OK,5.0,1.0,4.0,0.0,0.2,0.8,27.6,18.6,MEDIUM,MID_VOL,PRIMARY,26.5,2.0,2.5,1.5,0.0,18.0,1.0,3.0,2026-03-12,2.0,18.0,35.0,26.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,19.0,2026-03-12,2,28.5,0.5,opp,49.0,18.184,7.167,18.6,17.1,0.416,-1.084,39.4,20.4,-6.316,15.394,4.8
1642264,11111191,11111191,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,24.5,Pts+Asts,pa,Goblin,26.0,1,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,25.0,26.0,31.0,32.0,24.0,25.0,15.0,31.0,25.0,40.0,27.6,27.4,27.4,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,31.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.2,27.6,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,40.0,2026-03-12,1,40.0,1.0,opp,53.0,23.755,7.264,27.6,27.4,3.845,3.645,30.6,45.3,-0.745,13.938,6.2
1642264,11111195,11111195,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,24.5,Pts+Rebs,pr,Demon,22.5,1,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,24.0,22.0,29.0,32.0,18.0,26.0,4.0,30.0,22.0,41.0,25.0,24.8,24.8,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,31.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,31.2,25.0,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,41.0,2026-03-12,1,41.0,1.0,opp,53.0,21.528,8.359,25.0,24.8,3.472,3.272,38.8,26.4,-2.972,15.394,4.8
1641705,11111198,11111198,173819,141317,2026-04-04T15:00:00.000-04:00,,SAS,Victor Wembanyama,F-C,SAS,DEN,24.5,Pts+Asts,pa,Goblin,31.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,44.0,45.0,29.0,22.0,30.0,26.0,35.0,21.0,23.0,40.0,34.0,31.5,31.5,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,28.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,28.8,34.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,44.0,2026-04-01,10,31.5,0.7,recent,52.0,26.635,8.769,34.0,31.5,7.365,4.865,32.9,53.8,2.135,13.938,6.2
1629640,11111523,11111523,55140,141317,2026-04-04T15:00:00.000-04:00,,SAS,Keldon Johnson,F-G,SAS,DEN,24.5,Pts+Rebs,pr,Demon,16.5,3,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4395723.0,nba_db,19.0,14.0,17.0,16.0,22.0,27.0,28.0,10.0,19.0,13.0,17.6,18.5,18.5,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,24.8,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.8,17.6,MEDIUM,MID_VOL,SECONDARY,9.5,7.5,2.5,0.0,0.5,5.0,7.0,3.0,2026-03-12,2.0,5.0,14.0,9.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,12.0,2026-03-12,2,17.0,0.0,opp,64.0,18.281,7.175,17.6,18.5,-0.681,0.219,39.2,18.8,-6.219,15.394,4.8
1642844,11112659,11112659,271607,141317,2026-04-04T15:00:00.000-04:00,,SAS,Dylan Harper,G,SAS,DEN,24.5,Pts+Asts,pa,Demon,16.0,2,https://static.prizepicks.com/images/manual/DylanHarper.png,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5037871.0,nba_db,24.0,18.0,16.0,16.0,16.0,27.0,27.0,10.0,20.0,18.0,18.0,19.2,19.2,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,23.4,OK,5.0,0.0,5.0,0.0,0.0,1.0,23.4,18.0,MEDIUM,MID_VOL,SECONDARY,12.0,2.5,4.0,1.5,0.5,13.0,5.0,5.0,2026-03-12,2.0,13.0,11.0,12.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,18.0,2026-03-12,2,16.0,0.0,opp,59.0,15.441,6.711,18.0,19.2,2.559,3.759,43.5,8.5,-9.059,13.938,6.2
1642264,11112876,11112876,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,24.5,Pts+Rebs+Asts,pra,Goblin,31.0,3,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,29.0,33.0,39.0,42.0,27.0,32.0,16.0,38.0,32.0,51.0,34.0,33.9,33.9,5.0,0.0,0.0,1.0,1.0,0.0,0.9,0.1,OK,31.2,OK,5.0,5.0,0.0,0.0,1.0,0.0,31.2,34.0,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,51.0,2026-03-12,1,51.0,1.0,opp,53.0,28.792,9.016,34.0,33.9,5.208,5.108,31.3,73.6,4.292,18.076,5.3
1630170,11112884,11112884,56347,141317,2026-04-04T15:00:00.000-04:00,,SAS,Devin Vassell,G-F,SAS,DEN,24.5,Pts+Asts,pa,Demon,15.5,2,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4395630.0,nba_db,16.0,12.0,9.0,17.0,23.0,10.0,14.0,24.0,12.0,21.0,15.4,15.8,15.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,27.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,27.6,15.4,MEDIUM,MID_VOL,SECONDARY,26.5,2.0,2.5,1.5,0.0,18.0,1.0,3.0,2026-03-12,2.0,18.0,35.0,26.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,21.0,2026-03-12,2,29.0,0.5,opp,49.0,16.571,7.036,15.4,15.8,-1.171,-0.771,42.5,10.2,-7.929,13.938,6.2
203932,11104779,11104779,37691,141317,2026-04-04T15:00:00.000-04:00,DEN,,Aaron Gordon,F,DEN,SAS,23.5,Pts+Rebs+Asts,pra,Demon,21.5,1,https://static.prizepicks.com/images/players/NBA/Aaron_Gordon_NBA_player_QSzag3QlHwJu93obuTGlac0G.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3064290.0,nba_db,10.0,25.0,25.0,19.0,24.0,19.0,34.0,5.0,36.0,9.0,20.6,20.6,20.6,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,28.4,OK,5.0,3.0,2.0,0.0,0.6,0.4,28.4,20.6,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,10.0,2026-04-01,10,20.6,0.5,recent,21.0,22.714,9.231,20.6,20.6,-2.114,-2.114,40.6,61.9,-0.786,16.548,-3.6
1642844,11105007,11105007,271607,141317,2026-04-04T15:00:00.000-04:00,,SAS,Dylan Harper,G,SAS,DEN,23.5,Pts+Rebs+Asts,pra,Demon,19.0,2,https://static.prizepicks.com/images/manual/DylanHarper.png,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5037871.0,nba_db,26.0,20.0,22.0,17.0,21.0,31.0,31.0,16.0,24.0,23.0,21.2,23.1,23.1,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,23.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,23.4,21.2,MEDIUM,MID_VOL,PRIMARY,12.0,2.5,4.0,1.5,0.5,13.0,5.0,5.0,2026-03-12,2.0,13.0,11.0,12.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,23.0,2026-03-12,2,18.5,0.0,opp,59.0,18.797,7.109,21.2,23.1,2.403,4.303,37.8,27.1,-4.703,18.076,5.3
1642264,11105271,11105271,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,23.5,Points,pts,Demon,17.5,3,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,20.0,15.0,21.0,22.0,15.0,19.0,3.0,23.0,15.0,30.0,18.6,18.3,18.3,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,31.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,31.2,18.6,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,30.0,2026-03-12,1,30.0,1.0,opp,53.0,16.491,6.635,18.6,18.3,2.109,1.809,40.2,7.5,-7.009,11.256,5.7
1628368,11115198,11115198,226913,141317,2026-04-04T15:00:00.000-04:00,,SAS,De'Aaron Fox,G,SAS,DEN,23.5,Pts+Rebs+Asts,pra,Goblin,24.5,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4066259.0,nba_db,35.0,19.0,15.0,20.0,23.0,24.0,33.0,26.0,27.0,27.0,22.4,24.9,24.9,1.0,4.0,0.0,0.2,0.2,0.8,0.6,0.4,OK,25.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,25.4,22.4,MEDIUM,MID_VOL,PRIMARY,21.0,2.0,10.5,1.0,0.5,27.0,3.0,9.0,2026-03-12,2.0,27.0,15.0,21.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,39.0,2026-03-12,2,33.5,1.0,opp,65.0,27.031,9.272,22.4,24.9,-4.631,-2.131,34.3,66.2,3.531,18.076,5.3
203999,11115210,11115210,188013,141317,2026-04-04T15:00:00.000-04:00,DEN,,Nikola Jokić,C,DEN,SAS,23.5,Rebs+Asts,ra,Goblin,24.5,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,29.0,23.0,27.0,40.0,34.0,28.0,17.0,23.0,21.0,30.0,30.6,27.2,27.2,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,36.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,36.2,30.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,29.0,2026-04-01,10,27.2,0.6,recent,48.0,23.146,6.992,30.6,27.2,7.454,4.054,30.2,47.9,-0.354,6.356,-2.4
