projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,prop_type,line,standard_line,pick_type,pp_home_team,pp_away_team,image_url,game_date
11538073,11538073,37711,152987,2026-04-22T19:00:00.000-04:00,Wendell Carter,C-F,ORL,,Pts+Asts,10.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-04-22
11575628,11575628,173641,152987,2026-04-22T19:00:00.000-04:00,Anthony Black,G,ORL,,Pts+Asts,10.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Anthony_Black_NBA_player_suwF3Oh8vV0aS9mPHjiv2L8n.webp,2026-04-22
11575630,11575630,173641,152987,2026-04-22T19:00:00.000-04:00,Anthony Black,G,ORL,,Pts+Rebs,10.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Anthony_Black_NBA_player_suwF3Oh8vV0aS9mPHjiv2L8n.webp,2026-04-22
11594509,11594509,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,Pts+Rebs+Asts,9.5,9.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11538055,11538055,279579,152987,2026-04-22T19:00:00.000-04:00,Daniss Jenkins,G,DET,,Pts+Asts,8.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,2026-04-22
11549041,11549041,279579,152987,2026-04-22T19:00:00.000-04:00,Daniss Jenkins,G,DET,,Pts+Rebs,8.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,2026-04-22
11549716,11549716,271602,152987,2026-04-22T19:00:00.000-04:00,Desmond Bane,G,ORL,,Two Pointers Attempted,8.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,2026-04-22
11536091,11536091,53830,152987,2026-04-22T19:00:00.000-04:00,Jalen Suggs,G,ORL,,3-PT Attempted,7.5,7.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,2026-04-22
11539145,11539145,279579,152987,2026-04-22T19:00:00.000-04:00,Daniss Jenkins,G,DET,,Pts+Rebs,7.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,2026-04-22
11575096,11575096,37711,152987,2026-04-22T19:00:00.000-04:00,Wendell Carter,C-F,ORL,,FG Attempted,7.5,7.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-04-22
11538050,11538050,173789,152987,2026-04-22T19:00:00.000-04:00,Ausar Thompson,G-F,DET,,Rebs+Asts,6.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,2026-04-22
11574713,11574713,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,Points,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11600587,11600587,123625,152987,2026-04-22T19:00:00.000-04:00,Goga Bitadze,C-F,ORL,,Pts+Rebs,6.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Goga_Bitadze_NBA_player_Ej24u8c1QhOmZW7EZl6PpG1e.webp,2026-04-22
11577413,11577413,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,FG Attempted,5.5,5.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11549053,11549053,25434,152987,2026-04-22T19:00:00.000-04:00,Isaiah Stewart,F-C,DET,,Rebs+Asts,4.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22
11575093,11575093,55372,152987,2026-04-22T19:00:00.000-04:00,Franz Wagner,F,ORL,,Free Throws Attempted,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,2026-04-22
11578390,11578390,87848,152987,2026-04-22T19:00:00.000-04:00,Jalen Duren,C,DET,,Free Throws Made,4.0,4.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-04-22
11536011,11536011,279579,152987,2026-04-22T19:00:00.000-04:00,Daniss Jenkins,G,DET,,Two Pointers Attempted,3.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,2026-04-22
11536045,11536045,55372,152987,2026-04-22T19:00:00.000-04:00,Franz Wagner,F,ORL,,Free Throws Made,3.5,3.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,2026-04-22
11536075,11536075,25434,152987,2026-04-22T19:00:00.000-04:00,Isaiah Stewart,F-C,DET,,Two Pointers Attempted,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22
11538282,11538282,87848,152987,2026-04-22T19:00:00.000-04:00,Jalen Duren,C,DET,,Personal Fouls,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-04-22
11577417,11577417,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,Rebs+Asts,3.5,3.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11535967,11535967,173789,152987,2026-04-22T19:00:00.000-04:00,Ausar Thompson,G-F,DET,,Personal Fouls,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,2026-04-22
11536067,11536067,25434,152987,2026-04-22T19:00:00.000-04:00,Isaiah Stewart,F-C,DET,,Personal Fouls,2.5,2.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22
11577414,11577414,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,FG Made,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11577420,11577420,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,Two Pointers Attempted,2.5,2.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11600586,11600586,123625,152987,2026-04-22T19:00:00.000-04:00,Goga Bitadze,C-F,ORL,,Points,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Goga_Bitadze_NBA_player_Ej24u8c1QhOmZW7EZl6PpG1e.webp,2026-04-22
11587792,11587792,25434,152987,2026-04-22T19:00:00.000-04:00,Isaiah Stewart,F-C,DET,,Offensive Rebounds,1.5,1.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22
11577370,11577370,299900,152987,2026-04-22T19:00:00.000-04:00,Kevin Huerter,G-F,DET,,Personal Fouls,0.5,,Goblin,,,https://static.prizepicks.com/images/manual/Kevin_Huerter.png,2026-04-22
11577418,11577418,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,Steals,0.5,0.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11577419,11577419,218628,152987,2026-04-22T19:00:00.000-04:00,Tristan Silva,F,ORL,,Turnovers,0.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,2026-04-22
11578913,11578913,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,Fantasy Score,31.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11567107,11567107,188014,153016,2026-04-22T21:30:00.000-04:00,Devin Booker,G,PHX,,Pts+Rebs,26.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-22
11578903,11578903,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,Fantasy Score,25.5,25.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11530079,11530079,188014,153016,2026-04-22T21:30:00.000-04:00,Devin Booker,G,PHX,,Points,22.5,22.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-22
11530123,11530123,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,Pts+Rebs+Asts,22.5,22.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11530168,11530168,272587,153016,2026-04-22T21:30:00.000-04:00,Jalen Green,G,PHX,,Pts+Asts,22.5,22.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp,2026-04-22
11578942,11578942,187891,153016,2026-04-22T21:30:00.000-04:00,Royce O'Neale,F,PHX,,Fantasy Score,22.0,,Demon,,,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,2026-04-22
11578927,11578927,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,Fantasy Score,20.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11530048,11530048,93905,153016,2026-04-22T21:30:00.000-04:00,Chet Holmgren,C-F,OKC,,Pts+Asts,17.5,17.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,2026-04-22
11530374,11530374,271611,153016,2026-04-22T21:30:00.000-04:00,Mark Williams,C,PHX,,Pts+Rebs+Asts,16.5,16.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Mark_Williams_NBA_player_2sA9l5kJSHOqwIEy4cWN8Zhg.webp,2026-04-22
11548591,11548591,93905,153016,2026-04-22T21:30:00.000-04:00,Chet Holmgren,C-F,OKC,,Pts+Asts,16.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,2026-04-22
11578921,11578921,187891,153016,2026-04-22T21:30:00.000-04:00,Royce O'Neale,F,PHX,,Fantasy Score,16.5,16.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,2026-04-22
11578351,11578351,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,FG Attempted,14.0,14.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11538076,11538076,272369,153016,2026-04-22T21:30:00.000-04:00,Ajay Mitchell,G,OKC,,Pts+Asts,13.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp,2026-04-22
11547974,11547974,216805,153016,2026-04-22T21:30:00.000-04:00,Alex Caruso,G,OKC,,Pts+Rebs+Asts,12.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22
11578934,11578934,187891,153016,2026-04-22T21:30:00.000-04:00,Royce O'Neale,F,PHX,,Fantasy Score,12.0,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,2026-04-22
11547972,11547972,216805,153016,2026-04-22T21:30:00.000-04:00,Alex Caruso,G,OKC,,Pts+Rebs+Asts,11.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22
11547973,11547973,216805,153016,2026-04-22T21:30:00.000-04:00,Alex Caruso,G,OKC,,Pts+Rebs+Asts,10.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22
11536197,11536197,188011,153016,2026-04-22T21:30:00.000-04:00,Shai Gilgeous-Alexander,G,OKC,,FG Made,9.5,9.5,Standard,,,https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp,2026-04-22
11532472,11532472,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,Two Pointers Attempted,8.5,8.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11533872,11533872,10798,153016,2026-04-22T21:30:00.000-04:00,Luguentz Dort,G,OKC,,Pts+Rebs,8.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,2026-04-22
11577156,11577156,221315,153016,2026-04-22T21:30:00.000-04:00,Oso Ighodaro,F,PHX,,Pts+Asts,8.5,8.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22
11577318,11577318,221315,153016,2026-04-22T21:30:00.000-04:00,Oso Ighodaro,F,PHX,,Rebs+Asts,8.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22
11596604,11596604,216805,153016,2026-04-22T21:30:00.000-04:00,Alex Caruso,G,OKC,,Pts+Rebs+Asts,8.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22
11578634,11578634,188014,153016,2026-04-22T21:30:00.000-04:00,Devin Booker,G,PHX,,Free Throws Attempted,8.0,8.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-22
11530226,11530226,174556,153016,2026-04-22T21:30:00.000-04:00,Jordan Goodwin,G,PHX,,Points,7.5,,Goblin,,,https://static.prizepicks.com/images/manual/Jordan_GoodwinPHX.png,2026-04-22
11533873,11533873,271611,153016,2026-04-22T21:30:00.000-04:00,Mark Williams,C,PHX,,Pts+Asts,7.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Mark_Williams_NBA_player_2sA9l5kJSHOqwIEy4cWN8Zhg.webp,2026-04-22
11533870,11533870,10798,153016,2026-04-22T21:30:00.000-04:00,Luguentz Dort,G,OKC,,Pts+Asts,6.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,2026-04-22
11547687,11547687,216805,153016,2026-04-22T21:30:00.000-04:00,Alex Caruso,G,OKC,,Pts+Asts,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22
11548240,11548240,188014,153016,2026-04-22T21:30:00.000-04:00,Devin Booker,G,PHX,,FG Made,6.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-22
11577162,11577162,221315,153016,2026-04-22T21:30:00.000-04:00,Oso Ighodaro,F,PHX,,Rebounds,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22
11530128,11530128,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,Rebs+Asts,5.5,5.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11532455,11532455,269531,153016,2026-04-22T21:30:00.000-04:00,Dillon Brooks,G-F,PHX,,3-PT Attempted,5.5,5.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22
11532487,11532487,220343,153016,2026-04-22T21:30:00.000-04:00,Isaiah Hartenstein,C-F,OKC,,Two Pointers Attempted,5.5,,Demon,,,https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png,2026-04-22
