projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,pick_type
10023033,10023033,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs+Asts,30.5,Demon
10023078,10023078,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs+Asts,30.5,Demon
10031817,10031817,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Fantasy Score,30.5,Standard
10023070,10023070,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,29.5,Demon
10023080,10023080,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs+Asts,29.5,Standard
10023163,10023163,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,29.5,Demon
10026038,10026038,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs,29.5,Demon
10026043,10026043,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs,29.5,Demon
10026055,10026055,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Pts+Rebs,29.5,Goblin
10026723,10026723,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Asts,29.5,Demon
10026726,10026726,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs,29.5,Demon
10026731,10026731,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Asts,29.5,Demon
10026734,10026734,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Rebs,29.5,Demon
10026872,10026872,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Asts,29.5,Demon
10026874,10026874,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Asts,29.5,Demon
10026879,10026879,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Asts,29.5,Demon
10026884,10026884,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Pts+Asts,29.5,Demon
10027937,10027937,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Asts,29.5,Demon
10027938,10027938,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs,29.5,Demon
10029236,10029236,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs,29.5,Demon
10029313,10029313,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Asts,29.5,Demon
10029315,10029315,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs+Asts,29.5,Demon
10029328,10029328,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Pts+Rebs+Asts,29.5,Demon
10029598,10029598,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs,29.5,Demon
10029951,10029951,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs,29.5,Demon
10031818,10031818,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Fantasy Score,29.5,Standard
10022947,10022947,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs+Asts,28.5,Demon
10023069,10023069,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,28.5,Demon
10023269,10023269,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,28.5,Demon
10031821,10031821,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Fantasy Score,28.0,Standard
10022991,10022991,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs+Asts,27.5,Demon
10023038,10023038,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs+Asts,27.5,Standard
10023161,10023161,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,27.5,Demon
10023274,10023274,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Pts+Asts,27.5,Standard
10030538,10030538,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs+Asts,27.5,Goblin
10023075,10023075,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs,27.0,Standard
10031825,10031825,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Fantasy Score,27.0,Standard
10023068,10023068,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,26.5,Demon
10023079,10023079,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs+Asts,26.5,Goblin
10023118,10023118,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Rebs+Asts,26.5,Demon
10023202,10023202,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs+Asts,26.5,Demon
10023268,10023268,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,26.5,Demon
10031822,10031822,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Fantasy Score,26.5,Standard
10022951,10022951,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs+Asts,25.5,Standard
10022989,10022989,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs+Asts,25.5,Demon
10023036,10023036,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs+Asts,25.5,Goblin
10023162,10023162,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,25.5,Demon
10030537,10030537,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs,25.5,Goblin
10030549,10030549,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Pts+Asts,25.5,Goblin
10031829,10031829,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Fantasy Score,25.0,Standard
10023026,10023026,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Points,24.5,Demon
10023035,10023035,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs+Asts,24.5,Goblin
10023074,10023074,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Asts,24.5,Standard
10023165,10023165,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,24.5,Standard
10023200,10023200,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs+Asts,24.5,Demon
10023270,10023270,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,24.5,Demon
10023362,10023362,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs+Asts,24.5,Demon
10026037,10026037,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs,24.5,Demon
10026050,10026050,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs,24.5,Demon
10026054,10026054,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Pts+Rebs,24.5,Goblin
10026062,10026062,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs,24.5,Demon
10026717,10026717,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Asts,24.5,Demon
10026721,10026721,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs,24.5,Demon
10026728,10026728,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs,24.5,Goblin
10026729,10026729,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs+Asts,24.5,Goblin
10026730,10026730,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Asts,24.5,Demon
10026733,10026733,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Rebs,24.5,Demon
10026739,10026739,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs,24.5,Demon
10026871,10026871,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Asts,24.5,Demon
10026875,10026875,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Asts,24.5,Demon
10026878,10026878,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Asts,24.5,Demon
10026885,10026885,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Pts+Asts,24.5,Goblin
10027940,10027940,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Points,24.5,Demon
10027972,10027972,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs,24.5,Demon
10027979,10027979,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs+Asts,24.5,Standard
10029312,10029312,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Asts,24.5,Demon
10029324,10029324,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Pts+Asts,24.5,Demon
10029327,10029327,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Pts+Rebs+Asts,24.5,Demon
10029597,10029597,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs,24.5,Demon
10023025,10023025,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Points,23.5,Demon
10023031,10023031,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs,23.5,Standard
10023318,10023318,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Pts+Rebs+Asts,23.5,Demon
10024021,10024021,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs+Asts,23.5,Goblin
10024041,10024041,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs+Asts,23.5,Demon
10031824,10031824,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Fantasy Score,23.0,Standard
10022950,10022950,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs+Asts,22.5,Goblin
10022993,10022993,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs+Asts,22.5,Standard
10023024,10023024,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Points,22.5,Demon
10023073,10023073,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,22.5,Standard
10023201,10023201,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs+Asts,22.5,Demon
10023273,10023273,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,22.5,Standard
10023361,10023361,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs+Asts,22.5,Demon
10024022,10024022,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Asts,22.5,Standard
10030544,10030544,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,22.5,Goblin
10031828,10031828,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Fantasy Score,22.0,Standard
10022939,10022939,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Points,21.5,Demon
10022945,10022945,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Asts,21.5,Standard
10023121,10023121,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Rebs+Asts,21.5,Standard
10023164,10023164,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,21.5,Goblin
10023316,10023316,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Pts+Rebs+Asts,21.5,Demon
10027978,10027978,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs,21.5,Standard
10028027,10028027,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Asts,21.5,Standard
10030534,10030534,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs+Asts,21.5,Goblin
10030535,10030535,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Asts,21.5,Goblin
10030536,10030536,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs,21.5,Goblin
10031650,10031650,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Points,21.5,Demon
10031653,10031653,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs+Asts,21.5,Goblin
10022946,10022946,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Rebs,20.5,Standard
10023072,10023072,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,20.5,Goblin
10023112,10023112,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Points,20.5,Demon
10023204,10023204,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs+Asts,20.5,Standard
10023272,10023272,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,20.5,Goblin
10030130,10030130,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs+Asts,20.5,Goblin
10022938,10022938,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Points,19.5,Demon
10022992,10022992,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs+Asts,19.5,Goblin
10023063,10023063,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,FG Attempted,19.5,Standard
10023071,10023071,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,19.5,Goblin
10023113,10023113,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Points,19.5,Demon
10023159,10023159,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Asts,19.5,Standard
10023199,10023199,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs,19.5,Standard
10023271,10023271,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,19.5,Goblin
10023317,10023317,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Pts+Rebs+Asts,19.5,Demon
10023364,10023364,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs+Asts,19.5,Standard
10024027,10024027,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Asts,19.5,Standard
10026042,10026042,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Rebs,19.5,Goblin
10026061,10026061,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs,19.5,Demon
10026725,10026725,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Asts,19.5,Goblin
10026736,10026736,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Rebs+Asts,19.5,Goblin
10026748,10026748,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Pts+Asts,19.5,Demon
10026750,10026750,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Pts+Rebs,19.5,Demon
10026873,10026873,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Pts+Asts,19.5,Goblin
10026876,10026876,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Pts+Asts,19.5,Goblin
10026881,10026881,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs+Asts,19.5,Goblin
10026882,10026882,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Asts,19.5,Demon
10026887,10026887,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Asts,19.5,Demon
10028025,10028025,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Points,19.5,Demon
10028889,10028889,37615,129171,2026-02-21T17:00:00.000-05:00,Moritz Wagner,F-C,ORL,,,,Pts+Rebs,19.5,Demon
10029317,10029317,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs+Asts,19.5,Goblin
10029322,10029322,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Pts+Asts,19.5,Demon
10029329,10029329,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Pts+Rebs+Asts,19.5,Demon
10029595,10029595,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Pts+Rebs,19.5,Goblin
10030469,10030469,174556,129171,2026-02-21T17:00:00.000-05:00,Jordan Goodwin,G,PHX,,,,Pts+Rebs,19.5,Demon
10030542,10030542,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Rebs,19.5,Goblin
10033560,10033560,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Pts+Asts,19.5,Goblin
10022983,10022983,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Points,18.5,Demon
10022987,10022987,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Asts,18.5,Standard
10023030,10023030,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Points,18.5,Standard
10023114,10023114,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Points,18.5,Demon
10023203,10023203,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs+Asts,18.5,Goblin
10023363,10023363,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs+Asts,18.5,Goblin
10030994,10030994,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Asts,18.5,Goblin
10031233,10031233,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs,18.5,Goblin
10031416,10031416,272587,129171,2026-02-21T17:00:00.000-05:00,Jalen Green,G,PHX,,,,Points,18.5,Standard
10022988,10022988,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Pts+Rebs,17.5,Standard
10023029,10023029,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Points,17.5,Goblin
10023154,10023154,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Points,17.5,Demon
10023160,10023160,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Rebs,17.5,Standard
10023288,10023288,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Rebs+Asts,17.5,Demon
10023320,10023320,187891,129171,2026-02-21T17:00:00.000-05:00,Royce O'Neale,F,PHX,,,,Pts+Rebs+Asts,17.5,Standard
10024028,10024028,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Rebs,17.5,Standard
10024042,10024042,37711,129171,2026-02-21T17:00:00.000-05:00,Wendell Carter,C-F,ORL,,,,Pts+Rebs+Asts,17.5,Goblin
10026045,10026045,269531,129171,2026-02-21T17:00:00.000-05:00,Dillon Brooks,G-F,PHX,,,,Points,17.5,Goblin
10026053,10026053,188001,129171,2026-02-21T17:00:00.000-05:00,Paolo Banchero,F,ORL,,,,Points,17.5,Goblin
10028887,10028887,37615,129171,2026-02-21T17:00:00.000-05:00,Moritz Wagner,F-C,ORL,,,,Points,17.5,Demon
10030539,10030539,174039,129171,2026-02-21T17:00:00.000-05:00,Grayson Allen,G,PHX,,,,Pts+Asts,17.5,Goblin
10030546,10030546,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs,17.5,Goblin
10031826,10031826,221315,129171,2026-02-21T17:00:00.000-05:00,Oso Ighodaro,F,PHX,,,,Fantasy Score,17.5,Standard
10033561,10033561,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Pts+Asts,17.5,Goblin
10033655,10033655,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Pts+Rebs+Asts,17.5,Goblin
10027109,10027109,301980,129171,2026-02-21T17:00:00.000-05:00,Mark Williams + Paolo Banchero,C,PHX/ORL,,,,Rebounds (Combo),17.0,Standard
10022944,10022944,173641,129171,2026-02-21T17:00:00.000-05:00,Anthony Black,G,ORL,,,,Points,16.5,Standard
10022981,10022981,233411,129171,2026-02-21T17:00:00.000-05:00,Collin Gillespie,G,PHX,,,,Points,16.5,Demon
10023027,10023027,271602,129171,2026-02-21T17:00:00.000-05:00,Desmond Bane,G,ORL,,,,Points,16.5,Goblin
10023152,10023152,53830,129171,2026-02-21T17:00:00.000-05:00,Jalen Suggs,G,ORL,,,,Points,16.5,Demon
10023194,10023194,271611,129171,2026-02-21T17:00:00.000-05:00,Mark Williams,C,PHX,,,,Points,16.5,Demon
