nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,stat_status
1627750,Jamal Murray,G,DEN,GSW,24.5,Pts+Rebs,pr,Goblin,28.5,1,10049252,10049252,1290,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,29,49,19,28,22,22,27,26,20,30.6,27,30.077,4,1,0,0.8,OK
1631124,Julian Strawther,G,DEN,GSW,24.5,Pts+Rebs,pr,Demon,16.5,2,10049261,10049261,182909,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,8,4,5,18,1,5,1,2,4.4,4.9,9.176,0,5,0,0,OK
896,Tim Hardaway,G-F,DEN,GSW,24.5,Pts+Rebs,pr,Demon,14.5,2,10052345,10052345,273021,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,INSUFFICIENT_GAMES
1631128,Christian Braun,G,DEN,GSW,24.5,Pts+Rebs,pr,Demon,15.5,2,10052570,10052570,79885,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,23,10,23,8,25,19,19,13,13,14.8,16.3,14.238,0,5,0,0,OK
1629001,De'Anthony Melton,G,GSW,DEN,24.5,Fantasy Score,fantasy,Standard,24.5,0,10054102,10054102,217540,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.7,18.7,14.9,10.7,9,18.9,11.5,30.1,29.1,16.6,16.2,18.72,22.783,1,4,0,0.2,OK
1630541,Moses Moody,G,GSW,DEN,24.0,Fantasy Score,fantasy,Standard,24.0,0,10054109,10054109,61297,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.4,30.9,16.6,6.6,12.9,35,51.1,9.1,27.1,15,15.48,21.47,21.341,1,4,0,0.2,OK
1641764,Brandin Podziemski,G,GSW,DEN,23.5,Pts+Rebs+Asts,pra,Standard,23.5,0,10041444,10041444,173745,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,15,13,33,21,17,23,19,32,12,19.6,20.1,20.196,1,4,0,0.2,OK
1627750,Jamal Murray,G,DEN,GSW,23.5,Points,pts,Standard,23.5,0,10041583,10041583,1290,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,23,43,17,22,15,14,23,23,15,26,22,25.596,2,3,0,0.4,OK
203999,Nikola Jokić,C,DEN,GSW,23.5,Rebs+Asts,ra,Standard,23.5,0,10041676,10041676,188013,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,29,29,22,23,21,31,18,28,22,25.2,24.6,22.829,2,3,0,0.4,OK
1631128,Christian Braun,G,DEN,GSW,23.5,Pts+Rebs+Asts,pra,Demon,18.5,2,10042437,10042437,79885,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,26,12,27,9,28,26,23,15,14,17.2,19.2,17.238,2,3,0,0.4,OK
1630611,Gui Santos,F,GSW,DEN,23.5,Pts+Rebs+Asts,pra,Demon,20.5,2,10042501,10042501,191823,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,4,0,2,10,0,1,5,5,2.2,3.2,10.467,0,5,0,0,OK
201143,Al Horford,C-F,GSW,DEN,23.0,Fantasy Score,fantasy,Standard,23.0,0,10054098,10054098,269529,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.5,23.6,8.8,12.4,11.7,16.4,25.3,22.1,15.6,22.4,13.4,16.88,21.471,1,4,0,0.2,OK
1631124,Julian Strawther,G,DEN,GSW,23.0,Fantasy Score,fantasy,Standard,23.0,0,10054107,10054107,182909,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.4,0,11.4,3,8.2,22.2,1.2,4.2,1.2,2,5.4,5.78,12.209,0,5,0,0,OK
1629661,Cameron Johnson,F,DEN,GSW,22.5,Pts+Rebs+Asts,pra,Demon,17.5,2,10042412,10042412,269528,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,20,9,9,16,15,12,5,18,9,12.8,12.3,17.727,0,5,0,0,OK
1629001,De'Anthony Melton,G,GSW,DEN,22.5,Pts+Rebs+Asts,pra,Demon,19.5,1,10042458,10042458,217540,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,15,12,2,4,9,5,22,19,12,10.2,11.8,17,0,5,0,0,OK
203110,Draymond Green,F,GSW,DEN,22.5,Pts+Rebs+Asts,pra,Demon,18.5,2,10042480,10042480,54811,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,29,20,21,18,17,19,15,27,8,22.4,19.8,19.213,2,3,0,0.4,OK
1627750,Jamal Murray,G,DEN,GSW,22.5,Points,pts,Goblin,23.5,1,10042521,10042521,1290,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,23,43,17,22,15,14,23,23,15,26,22,25.596,3,2,0,0.6,OK
204001,Kristaps Porziņģis,F-C,GSW,DEN,22.5,Pts+Rebs+Asts,pra,Demon,18.5,2,10042594,10042594,300935,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,31,27,24,32,20,27,27,23,22,28.6,26.2,24.333,5,0,0,1,OK
1630541,Moses Moody,G,GSW,DEN,22.5,Pts+Rebs+Asts,pra,Demon,19.5,1,10042614,10042614,61297,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,23,14,3,8,31,34,8,17,10,11.4,15.7,16.278,1,4,0,0.2,OK
1630311,Pat Spencer,G,GSW,DEN,22.5,Pts+Rebs+Asts,pra,Demon,20.5,1,10042661,10042661,194382,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,14,8,21,4,14,5,32,5.8,10.5,11.85,0,5,0,0,OK
1631128,Christian Braun,G,DEN,GSW,22.5,Fantasy Score,fantasy,Standard,22.5,0,10054101,10054101,79885,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.8,33.1,19.6,32.2,9.1,30.3,40.1,26.4,18,17.7,21.16,23.83,21.281,2,3,0,0.4,OK
203110,Draymond Green,F,GSW,DEN,22.5,Fantasy Score,fantasy,Standard,22.5,0,10054103,10054103,54811,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34.9,36.6,18.1,25.8,30.4,22.8,18.5,22,33.2,5.9,29.16,24.82,24.515,4,1,0,0.8,OK
204001,Kristaps Porziņģis,F-C,GSW,DEN,22.5,Fantasy Score,fantasy,Standard,22.5,0,10054108,10054108,300935,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35.4,31.4,39.7,26.1,37.9,30.9,41.9,38.6,31.8,28.5,34.1,34.22,30.95,5,0,0,1,OK
1641764,Brandin Podziemski,G,GSW,DEN,21.5,Pts+Rebs+Asts,pra,Goblin,23.5,1,10042366,10042366,173745,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,15,13,33,21,17,23,19,32,12,19.6,20.1,20.196,1,4,0,0.2,OK
1631128,Christian Braun,G,DEN,GSW,21.5,Pts+Rebs+Asts,pra,Demon,18.5,1,10042435,10042435,79885,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,26,12,27,9,28,26,23,15,14,17.2,19.2,17.238,2,3,0,0.4,OK
1630611,Gui Santos,F,GSW,DEN,21.5,Pts+Rebs+Asts,pra,Demon,20.5,1,10042502,10042502,191823,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,4,0,2,10,0,1,5,5,2.2,3.2,10.467,0,5,0,0,OK
1631124,Julian Strawther,G,DEN,GSW,21.5,Pts+Rebs+Asts,pra,Demon,18.5,1,10042576,10042576,182909,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,10,4,5,20,1,5,1,2,4.8,5.3,10.265,0,5,0,0,OK
203999,Nikola Jokić,C,DEN,GSW,21.5,Rebs+Asts,ra,Goblin,23.5,1,10042648,10042648,188013,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,29,29,22,23,21,31,18,28,22,25.2,24.6,22.829,5,0,0,1,OK
1629661,Cameron Johnson,F,DEN,GSW,21.5,Fantasy Score,fantasy,Standard,21.5,0,10054100,10054100,269528,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13.6,24.3,8.4,8.7,20.7,18.6,12.9,10.2,26.4,9.4,15.14,15.32,21.727,1,4,0,0.2,OK
1630611,Gui Santos,F,GSW,DEN,20.5,Pts+Rebs+Asts,pra,Standard,20.5,0,10041560,10041560,191823,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,4,0,2,10,0,1,5,5,2.2,3.2,10.467,0,5,0,0,OK
1630311,Pat Spencer,G,GSW,DEN,20.5,Pts+Rebs+Asts,pra,Standard,20.5,0,10041695,10041695,194382,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,14,8,21,4,14,5,32,5.8,10.5,11.85,0,5,0,0,OK
1629661,Cameron Johnson,F,DEN,GSW,20.5,Pts+Rebs+Asts,pra,Demon,17.5,1,10042410,10042410,269528,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,20,9,9,16,15,12,5,18,9,12.8,12.3,17.727,0,5,0,0,OK
203110,Draymond Green,F,GSW,DEN,20.5,Pts+Rebs+Asts,pra,Demon,18.5,1,10042481,10042481,54811,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,29,20,21,18,17,19,15,27,8,22.4,19.8,19.213,3,2,0,0.6,OK
204001,Kristaps Porziņģis,F-C,GSW,DEN,20.5,Pts+Rebs+Asts,pra,Demon,18.5,1,10042595,10042595,300935,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,31,27,24,32,20,27,27,23,22,28.6,26.2,24.333,5,0,0,1,OK
1641764,Brandin Podziemski,G,GSW,DEN,19.5,Points,pts,Demon,14.5,3,10041440,10041440,173745,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,8,23,12,9,16,13,14,7,12.2,12,12,1,4,0,0.2,OK
1641764,Brandin Podziemski,G,GSW,DEN,19.5,Pts+Rebs,pr,Standard,19.5,0,10041443,10041443,173745,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,13,27,17,14,20,15,23,9,17,16.6,16.625,1,4,0,0.2,OK
1629001,De'Anthony Melton,G,GSW,DEN,19.5,Points,pts,Demon,14.5,3,10041515,10041515,217540,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,13,9,0,2,2,4,16,10,7,7.6,7.7,11.897,0,5,0,0,OK
1629001,De'Anthony Melton,G,GSW,DEN,19.5,Pts+Rebs+Asts,pra,Standard,19.5,0,10041519,10041519,217540,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,15,12,2,4,9,5,22,19,12,10.2,11.8,17,0,5,0,0,OK
1630611,Gui Santos,F,GSW,DEN,19.5,Points,pts,Demon,11.5,3,10041556,10041556,191823,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,0,2,5,0,0,1,3,1.6,1.7,5.978,0,5,0,0,OK
1627750,Jamal Murray,G,DEN,GSW,19.5,Points,pts,Goblin,23.5,2,10041584,10041584,1290,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,23,43,17,22,15,14,23,23,15,26,22,25.596,4,1,0,0.8,OK
1631124,Julian Strawther,G,DEN,GSW,19.5,Points,pts,Demon,12.5,2,10041607,10041607,182909,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,6,4,4,12,0,4,0,2,3.4,3.5,7.029,0,5,0,0,OK
204001,Kristaps Porziņģis,F-C,GSW,DEN,19.5,Points,pts,Demon,12.5,3,10041624,10041624,300935,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,27,14,15,15,15,17,20,13,16,18.2,17.2,16.833,2,3,0,0.4,OK
1630541,Moses Moody,G,GSW,DEN,19.5,Points,pts,Demon,13.5,2,10041646,10041646,61297,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,20,9,0,3,24,28,2,13,10,7.8,11.6,11.519,1,4,0,0.2,OK
1630541,Moses Moody,G,GSW,DEN,19.5,Pts+Rebs+Asts,pra,Standard,19.5,0,10041652,10041652,61297,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,23,14,3,8,31,34,8,17,10,11.4,15.7,16.278,1,4,0,0.2,OK
203999,Nikola Jokić,C,DEN,GSW,19.5,FG Attempted,fga,Standard,19.5,0,10042630,10042630,188013,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,113.7,88.5,41.7,35.6,12.5,22.2,16.1,52.9,29.200000000000003,58.400000000000006,10,7,7,13,13,17,20,20,5,4,11.827956989247312,10,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,8,10,15,10,22,18,15,14,19,13.2,15.4,17.146,1,4,0,0.2,OK
201143,Al Horford,C-F,GSW,DEN,19.5,Pts+Rebs+Asts,pra,Demon,16.5,1,10048011,10048011,269529,129655,2026-02-22T15:30:00.000-05:00,,,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.800000000000004,29.099999999999998,58.199999999999996,19,16,21,23,18,16,15,15,14,30,17.817204301075268,19,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,18,6,7,11,9,17,15,3,14,10.6,11.1,14.886,0,5,0,0,OK
