rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,implied_team_total,game_total,opp_saa,opp_shots_allowed_avg,opp_pk_pct,player_avg_shots_L5,player_avg_shots_L10,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note,open_line,line_movement,line_direction_shift,rest_days,back_to_back,goalie_name,goalie_sv_pct,line_combo,line_combo_toi_pct,on_pp1_line,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
288,D,Clayton Keller,UTA,LA,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,3.80,2.60,,2.60,-0.7,-1.9,3.80,2,3,2,8,,,,,UNKNOWN,N/A,Above Avg,7,2.902,,,27.171,27.2,0.746,3.80,2.60,0.000,0.000,,,0.07546,-0.7000,0.7000,0.0851,,0.0755,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",4.50,0.000,stable,1,1,,,,,0,7.00,4.00,7.00,0.00,1.00,2.00,1.00,2.00,2.00,0.00
289,D,Nikolaj Ehlers,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,2.00,2.50,,2.50,-2.5,-2.0,2.00,1,4,3,7,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,2.00,2.50,0.000,0.000,,,0.07540,-2.5000,2.5000,0.0851,,0.0754,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,4,0,,,,,0,5.00,1.00,1.00,2.00,1.00,3.00,1.00,5.00,1.00,5.00
290,D,Nikolaj Ehlers,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,2.00,2.50,,2.50,-1.5,-1.0,2.00,1,4,3,7,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,2.00,2.50,0.000,0.000,,,0.07540,-1.5000,1.5000,0.0851,,0.0754,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,4,0,,,,,0,5.00,1.00,1.00,2.00,1.00,3.00,1.00,5.00,1.00,5.00
291,D,Ross Colton,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Below Avg,21,3.122,,,27.768,27.8,0.776,,,0.000,0.000,,,0.07530,-0.1000,0.1000,0.1818,,0.0753,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
292,D,Brendan Gallagher,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Below Avg,26,3.256,,,29.622,29.6,0.817,,,0.000,0.000,,,0.07530,-0.1000,0.1000,0.1818,,0.0753,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
293,D,Jake Evans,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Below Avg,26,3.256,,,29.622,29.6,0.817,,,0.000,0.000,,,0.07530,-0.1000,0.1000,0.1818,,0.0753,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
294,D,Josh Anderson,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.60,0.30,,0.30,0.1,-0.2,0.60,2,3,2,8,,,,,UNKNOWN,N/A,Below Avg,26,3.256,,,29.622,29.6,0.817,,,0.000,0.000,,,0.07530,0.1000,0.1000,0.1818,,0.0753,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
298,D,Adrian Kempe,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.32,0.32,0.2,0.4,0.4,0.4,5,1/5,10,4/10,10,10,0.20,0.50,,0.50,-0.3,0.0,0.20,1,4,4,6,,,,,UNKNOWN,N/A,Above Avg,10,2.927,,,26.146,26.1,0.781,,,0.000,0.000,,,0.07051,-0.3000,0.3000,0.1818,,0.0705,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00
311,D,Anders Lee,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,0.06440,-0.3000,0.3000,0.1818,,0.0644,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
312,D,Calum Ritchie,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,0.06440,-0.3000,0.3000,0.1818,,0.0644,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
313,D,Seth Jarvis,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,,,0.000,0.000,,,0.06200,-0.1000,0.1000,0.1818,,0.0620,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,2.000,moved_up,4,0,,,,,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
314,D,Matt Duchene,DAL,PIT,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Avg,24,3.146,,,27.366,27.4,0.814,,,0.000,0.000,,,0.06200,-0.1000,0.1000,0.1818,,0.0620,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
315,D,Miro Heiskanen,DAL,PIT,0,SKATER,D,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Avg,24,3.146,,,27.366,27.4,0.814,,,0.000,0.000,,,0.06200,-0.1000,0.1000,0.1818,,0.0620,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,D,Jackson Blake,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.40,0.40,,0.40,-0.1,-0.1,0.40,1,4,3,7,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,,,0.000,0.000,,,0.05110,-0.1000,0.1000,0.1818,,0.0511,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,4,0,,,,,0,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
323,D,Taylor Hall,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,,,0.000,0.000,,,0.05110,-0.3000,0.3000,0.1818,,0.0511,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,-1.000,moved_down,4,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
324,D,Mavrik Bourque,DAL,PIT,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.50,,0.50,-0.3,0.0,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Avg,24,3.146,,,27.366,27.4,0.814,,,0.000,0.000,,,0.05110,-0.3000,0.3000,0.1818,,0.0511,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00
327,D,Nicholas Robertson,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.707,27.7,0.767,,,0.000,0.000,,,0.05007,-0.3000,0.3000,0.1818,,0.0501,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,3,0,,,,,0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
328,D,Zachary L'Heureux,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Avg,16,3.061,,,27.829,27.8,0.782,,,0.000,0.000,,,0.05007,-0.3000,0.3000,0.1818,,0.0501,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00
329,D,Alex Bump,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.744,27.7,0.771,,,0.000,0.000,,,0.05007,-0.3000,0.3000,0.1818,,0.0501,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
330,D,Connor Brown,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.32,0.32,0.2,0.4,0.4,0.4,5,1/5,10,4/10,10,10,0.20,0.40,,0.40,-0.3,-0.1,0.20,1,4,4,6,,,,,UNKNOWN,N/A,Elite,5,2.878,,,23.927,23.9,0.805,,,0.000,0.000,,,0.04955,-0.3000,0.3000,0.1818,,0.0496,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
339,D,Cam Fowler,STL,TOR,0,SKATER,D,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Weak,31,3.598,,,32.439,32.4,0.812,,,0.000,0.000,,,0.04498,-0.3000,0.3000,0.1818,,0.0450,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
352,D,Patrick Kane,DET,PHI,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Above Avg,9,2.915,,,25.451,25.5,0.776,,,0.000,0.000,,,0.03780,-0.3000,0.3000,0.1818,,0.0378,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
353,D,Quinton Byfield,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.40,,0.40,-0.3,-0.1,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Above Avg,10,2.927,,,26.146,26.1,0.781,,,0.000,0.000,,,0.03780,-0.3000,0.3000,0.1818,,0.0378,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00
354,D,Trevor Moore,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Above Avg,10,2.927,,,26.146,26.1,0.781,,,0.000,0.000,,,0.03780,-0.3000,0.3000,0.1818,,0.0378,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
355,D,Jack McBain,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Above Avg,7,2.902,,,27.171,27.2,0.746,,,0.000,0.000,,,0.03704,-0.3000,0.3000,0.1818,,0.0370,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
356,D,Logan Cooley,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Above Avg,7,2.902,,,27.171,27.2,0.746,,,0.000,0.000,,,0.03704,-0.3000,0.3000,0.1818,,0.0370,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00
364,D,Bo Horvat,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,0.03168,-0.3000,0.3000,0.1818,,0.0317,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
365,D,Emil Heineman,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,0.03168,-0.3000,0.3000,0.1818,,0.0317,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
366,D,Jean-Gabriel Pageau,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,0.03168,-0.3000,0.3000,0.1818,,0.0317,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
367,D,Brock Nelson,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Below Avg,21,3.122,,,27.768,27.8,0.776,,,0.000,0.000,,,0.03168,-0.3000,0.3000,0.1818,,0.0317,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
368,D,Valeri Nichushkin,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Below Avg,21,3.122,,,27.768,27.8,0.776,,,0.000,0.000,,,0.03168,-0.3000,0.3000,0.1818,,0.0317,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
369,D,Juraj Slafkovský,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.40,0.30,,0.30,-0.1,-0.2,0.40,1,4,2,8,,,,,UNKNOWN,N/A,Below Avg,26,3.256,,,29.622,29.6,0.817,,,0.000,0.000,,,0.03168,-0.1000,0.1000,0.1818,,0.0317,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
370,D,Jason Robertson,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,5.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,4.80,4.00,,4.00,-0.7,-1.5,4.80,1,4,2,8,,,,,UNKNOWN,N/A,Avg,24,3.146,,,27.366,27.4,0.814,4.80,4.00,0.000,0.000,,,0.03072,-0.7000,0.7000,0.0851,,0.0307,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",5.50,0.000,stable,2,0,,,,,0,2.00,5.00,7.00,5.00,5.00,6.00,1.00,5.00,2.00,2.00
372,D,Eetu Luostarinen,FLA,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Elite,5,2.878,,,27.695,27.7,0.808,,,0.000,0.000,,,0.02818,-0.1000,0.1000,0.1818,,0.0282,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,0.980,"FLA -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
373,D,Connor Dewar,PIT,DAL,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Elite,2,2.707,,,26.159,26.2,0.803,,,0.000,0.000,,,0.02818,-0.1000,0.1000,0.1818,,0.0282,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,D,Mark Scheifele,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,2,3,2,8,,,,,UNKNOWN,N/A,Elite,1,2.402,,,26.134,26.1,0.846,,,0.000,0.000,,,0.02818,-0.1000,0.1000,0.1818,,0.0282,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
379,D,Artturi Lehkonen,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.18,0.18,0.0,0.3,0.3,0.3,5,0/5,10,3/10,10,10,0.00,0.30,,0.30,,-0.2,0.00,0,5,3,7,,,,,UNKNOWN,N/A,Below Avg,21,3.122,,,27.768,27.8,0.776,,,0.000,0.000,,,0.02077,-0.5000,0.5000,0.1818,,0.0208,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
