projection_id,player_id,player_name,team,position,stat_type,line_score,standard_line,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,delta_pct,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
11851676,218296,Sean Couturier,PHI,F,Faceoffs Won,5.5,,demon,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,faceoffs_won,SKATER,CAR,0,8476461,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,DEPTH,NO_PP,0.462,0.154,0.013,16.65
11851677,305752,Luke Glendening,PHI,F,Faceoffs Won,5.5,5.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,faceoffs_won,SKATER,CAR,0,8476822,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,DEPTH,NO_PP,0.278,0.111,0.0,12.38
11851864,218684,William Carrier,CAR,F,Hits,4.0,4.0,standard,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,PHI,1,8477478,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,L,F,DEPTH,NO_PP,0.257,0.1,0.0,10.75
11851865,218297,Garnet Hathaway,PHI,F,Hits,4.0,4.0,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8477903,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,R,F,SHUTDOWN,NO_PP,0.045,0.015,0.0,10.4
11851866,218693,Andrei Svechnikov,CAR,F,Hits,3.5,3.5,standard,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,PHI,1,8480830,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,R,F,SECONDARY,PP_REGULAR,0.886,0.392,0.367,16.98
11851867,218298,Jordan Staal,CAR,F,Hits,3.5,,goblin,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,PHI,1,8473533,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,DEPTH,PP_OCC,0.48,0.267,0.053,16.18
11851868,218222,Travis Konecny,PHI,F,Hits,2.5,,goblin,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,CAR,0,8478439,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,R,F,SECONDARY,PP_OCC,0.883,0.351,0.182,19.08
11851869,268898,Noah Juulsen,PHI,D,Hits,2.5,2.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8478454,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,D,D,SHUTDOWN,NO_PP,0.192,0.019,0.0,13.82
11851870,237785,Eric Robinson,CAR,F,Hits,2.5,2.5,standard,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,PHI,1,8478384,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,UNDER,0.5,R,F,UNKNOWN,N/A,0.0,0.0,0.0,
11851871,268081,Trevor Zegras,PHI,F,Hits,2.5,2.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8481533,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,SECONDARY,PP_REGULAR,0.827,0.321,0.284,18.72
11851872,231718,Sean Walker,CAR,D,Hits,2.5,,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,PHI,1,8480336,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,NO_PP,0.383,0.111,0.012,21.82
11851873,311148,Porter Martone,PHI,F,Hits,2.5,2.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8485406,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,8,8,0.0,0,8,8,0.0,8,0.0,UNDER,0.5,R,F,ELITE,PP1_STAR,1.111,0.444,0.444,17.03
11851874,89321,Nick Seeler,PHI,D,Hits,2.5,,demon,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,CAR,0,8476372,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.125,0.05,0.0,17.68
11851875,64225,Jordan Martinook,CAR,F,Hits,2.5,,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,PHI,1,8476921,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,L,F,DEPTH,NO_PP,0.377,0.156,0.0,14.83
11851877,218296,Sean Couturier,PHI,F,Hits,2.5,2.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8476461,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,DEPTH,NO_PP,0.462,0.154,0.013,16.65
11851876,268026,K'Andre Miller,CAR,D,Hits,1.5,,goblin,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,PHI,1,8480817,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,NO_PP,0.514,0.111,0.042,22.4
11851878,305752,Luke Glendening,PHI,F,Hits,1.5,,goblin,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,CAR,0,8476822,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,DEPTH,NO_PP,0.278,0.111,0.0,12.38
11851879,61274,Seth Jarvis,CAR,F,Hits,1.5,,goblin,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,PHI,1,8482093,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,ELITE,PP_REGULAR,0.93,0.451,0.296,18.88
11851880,60729,Rasmus Ristolainen,PHI,D,Hits,1.5,1.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8477499,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,D,D,DEPTH,NO_PP,0.318,0.023,0.023,21.38
11851881,218224,Sebastian Aho,CAR,F,Hits,1.5,,goblin,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,PHI,1,8478427,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,C,F,ELITE,PP_REGULAR,1.013,0.342,0.342,19.62
11851883,305708,Alex Bump,PHI,F,Hits,1.5,,goblin,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,CAR,0,8483731,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,OVER,-0.5,L,F,DEPTH,NO_PP,0.529,0.294,0.0,12.63
11851884,126919,Tyson Foerster,PHI,F,Hits,1.5,,goblin,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,hits,SKATER,CAR,0,8482159,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,29,0.0,OVER,-0.5,R,F,SECONDARY,PP_OCC,0.586,0.448,0.138,17.3
11851885,287617,Denver Barkey,PHI,F,Hits,1.5,1.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,CAR,0,8484142,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,DEPTH,PP_OCC,0.395,0.116,0.093,13.4
11851887,218273,Jaccob Slavin,CAR,D,Hits,0.5,0.5,standard,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,hits,SKATER,PHI,1,8476958,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,D,D,SHUTDOWN,NO_PP,0.205,0.026,0.0,21.32
11863933,272084,Dan Vladar,PHI,G,Goalie Saves,34.5,25.5,demon,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.352941,goalie_saves,GOALIE,CAR,0,8478435,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11863932,272084,Dan Vladar,PHI,G,Goalie Saves,29.5,25.5,demon,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.156863,goalie_saves,GOALIE,CAR,0,8478435,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11863936,58566,Frederik Andersen,CAR,G,Goalie Saves,29.5,20.5,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.439024,goalie_saves,GOALIE,PHI,1,8475883,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11853723,272084,Dan Vladar,PHI,G,Goalie Saves,25.5,25.5,standard,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,goalie_saves,GOALIE,CAR,0,8478435,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11863934,272084,Dan Vladar,PHI,G,Goalie Saves,24.5,25.5,goblin,False,CAR,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,0.960784,goalie_saves,GOALIE,CAR,0,8478435,False,,2.927,0.0,0.0,3.61,0.0,0.0,82.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11863935,58566,Frederik Andersen,CAR,G,Goalie Saves,24.5,20.5,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.195122,goalie_saves,GOALIE,PHI,1,8475883,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11853758,58566,Frederik Andersen,CAR,G,Goalie Saves,20.5,20.5,standard,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,1.0,goalie_saves,GOALIE,PHI,1,8475883,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11851313,218693,Andrei Svechnikov,CAR,F,Shots On Goal,5.5,,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,shots_on_goal,SKATER,PHI,1,8480830,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,R,F,SECONDARY,PP_REGULAR,0.886,0.392,0.367,16.98
11851386,265264,Nikolaj Ehlers,CAR,F,Shots On Goal,5.5,,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,shots_on_goal,SKATER,PHI,1,8477940,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,L,F,SECONDARY,PP_REGULAR,0.866,0.317,0.354,16.6
11851312,218693,Andrei Svechnikov,CAR,F,Shots On Goal,4.5,,demon,False,PHI,PHI,CAR,2026-05-04T19:00:00.000-04:00,156720,2026-05-04T15:00:20Z,,shots_on_goal,SKATER,PHI,1,8480830,False,,2.963,0.0,0.0,3.049,0.0,0.0,82.0,9.0,Above Avg,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.1667,30,0.3192,OVER,-0.1808,R,F,SECONDARY,PP_REGULAR,0.886,0.392,0.367,16.98
